event_name,event_id,market_type,runner_name,ltp,total_matched,odd,proba
Lazio v Bayern Munich,30186200,SHOWN_A_CARD,Lucas Leiva,3.1894736842105265,0.0,2.1894736842105265,0.31357679765998947
Lazio v Bayern Munich,30186200,SHOWN_A_CARD,Luis Alberto,5.900000000000001,0.0,4.9,0.1694915254237288
Lazio v Bayern Munich,30186200,SHOWN_A_CARD,Manuel Lazzari,5.515384615384615,0.0,4.515384615384615,0.18156357139407986
Lazio v Bayern Munich,30186200,SHOWN_A_CARD,Marc Roca,5.333333333333333,0.0,4.333333333333333,0.1902663776664416
Lazio v Bayern Munich,30186200,SHOWN_A_CARD,Marco Bertini,6.0,0.0,5.0,0.16666666666666666
Lazio v Bayern Munich,30186200,SHOWN_A_CARD,Marco Parolo,,0.0,,
Lazio v Bayern Munich,30186200,SHOWN_A_CARD,Mateo Musacchio,4.205882352941177,0.0,3.2058823529411766,0.24398776604658962
Lazio v Bayern Munich,30186200,SHOWN_A_CARD,Maximilian Zaiser,6.871428571428572,0.0,5.871428571428572,0.14746429840769462
Lazio v Bayern Munich,30186200,SHOWN_A_CARD,Mohamed Fares,5.085714285714286,0.0,4.085714285714286,0.20682217186454474
Lazio v Bayern Munich,30186200,SHOWN_A_CARD,Nicolo Armini,5.757142857142858,0.0,4.757142857142858,0.17397542821271633
Lazio v Bayern Munich,30186200,SHOWN_A_CARD,Niklas Sule,5.964516129032258,0.0,4.964516129032258,0.16913590435147496
Lazio v Bayern Munich,30186200,SHOWN_A_CARD,Patric Gabarron,3.2416666666666667,0.0,2.2416666666666667,0.31014020511971335
Lazio v Bayern Munich,30186200,SHOWN_A_CARD,Robert Lewandowski,3.242857142857143,0.0,2.242857142857143,0.30844155844155846
Lazio v Bayern Munich,30186200,SHOWN_A_CARD,Senad Lulic,,0.0,,
Lazio v Bayern Munich,30186200,SHOWN_A_CARD,Sergej Savic,3.6958333333333333,0.0,2.6958333333333333,0.2708841961750718
Lazio v Bayern Munich,30186200,SHOWN_A_CARD,Szymon Czyz,3.7000000000000006,0.0,2.7000000000000006,0.27027027027027023
Lazio v Bayern Munich,30186200,SHOWN_A_CARD,Vedat Muriqi,,0.0,,
Lazio v Bayern Munich,30186200,SHOWN_A_CARD,Wesley Hoedt,4.98,0.0,3.9800000000000004,0.20875420875420875
Lazio v Bayern Munich,30186200,TEAM_A_1,Bayern Munich -1,2.562043795620438,0.0,1.562043795620438,0.4848991418448889
Lazio v Bayern Munich,30186200,TEAM_A_1,Draw,7.583458646616542,0.0,6.583458646616542,0.1870528820261675
Lazio v Bayern Munich,30186200,TEAM_A_1,Lazio +1,17.39671875,0.0,16.39671875,0.3313065270946151
Lazio v Bayern Munich,30186200,TEAM_A_2,Bayern Munich -2,4.1196511627906975,0.0,3.119651162790698,0.4072373163631428
Lazio v Bayern Munich,30186200,TEAM_A_2,Draw,5.489999999999999,0.0,4.489999999999999,0.1877241813605285
Lazio v Bayern Munich,30186200,TEAM_A_2,Lazio +2,5.313956043956044,0.0,4.313956043956044,0.4513637079296898
Lazio v Bayern Munich,30186200,TEAM_A_3,Bayern Munich -3,7.427611940298507,0.0,6.427611940298507,0.2722820799685548
Lazio v Bayern Munich,30186200,TEAM_A_3,Draw,5.400476190476191,0.0,4.400476190476191,0.3054484010613018
Lazio v Bayern Munich,30186200,TEAM_A_3,Lazio +3,4.037538461538461,0.0,3.0375384615384613,0.46379425493090626
Lazio v Bayern Munich,30186200,TEAM_A_OVER_UNDER_05,Over 0.5 Goals,1.36,0.0,0.3600000000000001,0.7352941176470588
Lazio v Bayern Munich,30186200,TEAM_A_OVER_UNDER_05,Under 0.5 Goals,,0.0,,
Lazio v Bayern Munich,30186200,TEAM_A_OVER_UNDER_15,Over 1.5 Goals,2.9393548387096775,0.0,1.9393548387096773,0.3657913352046794
Lazio v Bayern Munich,30186200,TEAM_A_OVER_UNDER_15,Under 1.5 Goals,1.417,0.0,0.417,0.717489050069988
Lazio v Bayern Munich,30186200,TEAM_A_OVER_UNDER_25,Over 2.5 Goals,5.875,0.0,4.875,0.17023490930716623
Lazio v Bayern Munich,30186200,TEAM_A_OVER_UNDER_25,Under 2.5 Goals,1.0805882352941176,0.0,0.08058823529411765,0.926765443019313
Lazio v Bayern Munich,30186200,TEAM_A_WIN_TO_NIL,No,1.092,0.0,0.09200000000000008,0.9157631359466221
Lazio v Bayern Munich,30186200,TEAM_A_WIN_TO_NIL,Yes,11.722222222222221,0.0,10.722222222222221,0.0853828136436832
Lazio v Bayern Munich,30186200,TEAM_B_1,Bayern Munich +1,1.1616326530612244,0.0,0.1616326530612245,0.8711324952917802
Lazio v Bayern Munich,30186200,TEAM_B_1,Draw,166.54347826086956,0.0,165.54347826086956,0.09196593857143728
Lazio v Bayern Munich,30186200,TEAM_B_1,Lazio -1,249.17083333333335,0.0,248.17083333333335,0.053184539214236416
Lazio v Bayern Munich,30186200,TEAM_B_2,Bayern Munich +2,1.0576666666666668,0.0,0.05766666666666672,0.9467396654307323
Lazio v Bayern Munich,30186200,TEAM_B_2,Draw,347.82142857142856,0.0,346.82142857142856,0.03485582232241218
Lazio v Bayern Munich,30186200,TEAM_B_2,Lazio -2,367.42857142857144,0.0,366.42857142857144,0.020880138670713293
Lazio v Bayern Munich,30186200,TEAM_B_3,Bayern Munich +3,1.0157894736842106,0.0,0.01578947368421054,0.9845189334226938
Lazio v Bayern Munich,30186200,TEAM_B_3,Draw,1000.0,0.0,999.0,0.001
Lazio v Bayern Munich,30186200,TEAM_B_3,Lazio -3,499.04761904761904,0.0,498.04761904761904,0.005564625850340136
Lazio v Bayern Munich,30186200,TEAM_B_OVER_UNDER_05,Over 0.5 Goals,1.1366666666666667,0.0,0.1366666666666667,0.8801443068684448
Lazio v Bayern Munich,30186200,TEAM_B_OVER_UNDER_05,Under 0.5 Goals,,0.0,,
Lazio v Bayern Munich,30186200,TEAM_B_OVER_UNDER_15,Over 1.5 Goals,1.69,0.0,0.6900000000000001,0.5923301716971485
Lazio v Bayern Munich,30186200,TEAM_B_OVER_UNDER_15,Under 1.5 Goals,2.295555555555555,0.0,1.2955555555555553,0.43563013814730067
Lazio v Bayern Munich,30186200,TEAM_B_OVER_UNDER_25,Over 2.5 Goals,2.28625,0.0,1.2862500000000001,0.4980640353925848
Lazio v Bayern Munich,30186200,TEAM_B_OVER_UNDER_25,Under 2.5 Goals,1.4706666666666666,0.0,0.4706666666666666,0.6803599856133993
Lazio v Bayern Munich,30186200,TEAM_B_WIN_TO_NIL,No,1.2883333333333333,0.0,0.28833333333333333,0.7762084638887193
Lazio v Bayern Munich,30186200,TEAM_B_WIN_TO_NIL,Yes,4.025,0.0,3.025,0.27311194240542064
Lazio v Bayern Munich,30186200,TO_SCORE,Adam Marusic,,0.0,,
Lazio v Bayern Munich,30186200,TO_SCORE,Alphonso Davies,11.193939393939393,0.0,10.193939393939393,0.09466964012418556
Lazio v Bayern Munich,30186200,TO_SCORE,Andreas Pereira,,0.0,,
Lazio v Bayern Munich,30186200,TO_SCORE,Bouna Sarr,16.75,0.0,15.75,0.060032894736842105
Lazio v Bayern Munich,30186200,TO_SCORE,Ciro Immobile,2.6079166666666667,0.0,1.6079166666666669,0.38361183864369536
Lazio v Bayern Munich,30186200,TO_SCORE,Danilo Cataldi,,0.0,,
Lazio v Bayern Munich,30186200,TO_SCORE,David Alaba,15.625,0.0,14.625,0.06489748677248677
Lazio v Bayern Munich,30186200,TO_SCORE,Eric Moting,3.0425,0.0,2.0425,0.41720700275571404
Lazio v Bayern Munich,30186200,TO_SCORE,Felipe Caicedo,,0.0,,
Lazio v Bayern Munich,30186200,TO_SCORE,Francesco Acerbi,,0.0,,
Lazio v Bayern Munich,30186200,TO_SCORE,Gonzalo Escalante,20.0,0.0,19.0,0.05
Lazio v Bayern Munich,30186200,TO_SCORE,Jamal Musiala,6.906818181818181,0.0,5.906818181818181,0.16031678222670848
Lazio v Bayern Munich,30186200,TO_SCORE,Javi Martinez,17.0,0.0,16.0,0.05921052631578947
Lazio v Bayern Munich,30186200,TO_SCORE,Jean Akpro,46.0,0.0,45.0,0.021739130434782608
Lazio v Bayern Munich,30186200,TO_SCORE,Jerome Boateng,23.471698113207548,0.0,22.471698113207548,0.04273076678737056
Lazio v Bayern Munich,30186200,TO_SCORE,Joaquin Correa,5.425000000000001,0.0,4.425000000000001,0.18446453529000698
Lazio v Bayern Munich,30186200,TO_SCORE,Joshua Kimmich,8.658536585365853,0.0,7.658536585365853,0.11659701926590293
Lazio v Bayern Munich,30186200,TO_SCORE,Kingsley Coman,4.752941176470588,0.0,3.7529411764705882,0.21313630890006674
Lazio v Bayern Munich,30186200,TO_SCORE,Leon Goretzka,6.040659340659341,0.0,5.0406593406593405,0.16740111432948246
Lazio v Bayern Munich,30186200,TO_SCORE,Leroy Sane,3.2892156862745097,0.0,2.2892156862745097,0.30448572870787066
Lazio v Bayern Munich,30186200,TO_SCORE,Lucas Hernandez,23.0,0.0,22.0,0.043478260869565216
Lazio v Bayern Munich,30186200,TO_SCORE,Lucas Leiva,41.578947368421055,0.0,40.578947368421055,0.02414187643020595
Lazio v Bayern Munich,30186200,TO_SCORE,Luis Alberto,5.933333333333334,0.0,4.933333333333334,0.16854990583804141
Lazio v Bayern Munich,30186200,TO_SCORE,Manuel Lazzari,20.0,0.0,19.0,0.05000000000000001
Lazio v Bayern Munich,30186200,TO_SCORE,Marc Roca,19.0,0.0,18.0,0.05263157894736842
Lazio v Bayern Munich,30186200,TO_SCORE,Marco Bertini,,0.0,,
Lazio v Bayern Munich,30186200,TO_SCORE,Marco Parolo,,0.0,,
Lazio v Bayern Munich,30186200,TO_SCORE,Mateo Musacchio,,0.0,,
Lazio v Bayern Munich,30186200,TO_SCORE,Maximilian Zaiser,8.75,0.0,7.75,0.12896825396825395
Lazio v Bayern Munich,30186200,TO_SCORE,Mohamed Fares,,0.0,,
Lazio v Bayern Munich,30186200,TO_SCORE,Nicolo Armini,,0.0,,
Lazio v Bayern Munich,30186200,TO_SCORE,Niklas Sule,16.708791208791208,0.0,15.708791208791208,0.06115214727178988
Lazio v Bayern Munich,30186200,TO_SCORE,Patric Gabarron,3.4,0.0,2.4,0.29411764705882354
Lazio v Bayern Munich,30186200,TO_SCORE,Robert Lewandowski,2.2804255319148936,0.0,1.2804255319148936,0.5387581637566521
Lazio v Bayern Munich,30186200,TO_SCORE,Senad Lulic,,0.0,,
Lazio v Bayern Munich,30186200,TO_SCORE,Sergej Savic,,0.0,,
Lazio v Bayern Munich,30186200,TO_SCORE,Szymon Czyz,,0.0,,
Lazio v Bayern Munich,30186200,TO_SCORE,Vedat Muriqi,5.4,0.0,4.4,0.18518518518518517
Lazio v Bayern Munich,30186200,TO_SCORE,Wesley Hoedt,1.99,0.0,0.99,0.5025125628140703
Lazio v Bayern Munich,30186200,TO_SCORE_2_OR_MORE,Any Other Player,,0.0,,
Lazio v Bayern Munich,30186200,TO_SCORE_2_OR_MORE,Ciro Immobile,10.8,0.0,9.8,0.09523809523809525
Lazio v Bayern Munich,30186200,TO_SCORE_2_OR_MORE,Eric Moting,10.0,0.0,9.0,0.1
Lazio v Bayern Munich,30186200,TO_SCORE_2_OR_MORE,Jamal Musiala,70.0,0.0,69.0,0.014285714285714287
Lazio v Bayern Munich,30186200,TO_SCORE_2_OR_MORE,Kingsley Coman,38.833333333333336,0.0,37.833333333333336,0.02665343915343915
Lazio v Bayern Munich,30186200,TO_SCORE_2_OR_MORE,Leroy Sane,20.285714285714285,0.0,19.285714285714285,0.05250658822087394
Lazio v Bayern Munich,30186200,TO_SCORE_2_OR_MORE,Robert Lewandowski,4.472727272727273,0.0,3.472727272727273,0.22359963269054176
Lazio v Bayern Munich,30186200,TO_SCORE_2_OR_MORE,Vedat Muriqi,4.5,0.0,3.5,0.2222222222222222
Lazio v Bayern Munich,30186200,TO_SCORE_BOTH_HALVES,No,,0.0,,
Lazio v Bayern Munich,30186200,TO_SCORE_BOTH_HALVES,Yes,3.55,0.0,2.55,0.28169014084507044
Lazio v Bayern Munich,30186200,TO_SCORE_HATTRICK,Any Other Player,,0.0,,
Lazio v Bayern Munich,30186200,TO_SCORE_HATTRICK,Ciro Immobile,55.0,0.0,54.0,0.01818181818181818
Lazio v Bayern Munich,30186200,TO_SCORE_HATTRICK,Eric Moting,,0.0,,
Lazio v Bayern Munich,30186200,TO_SCORE_HATTRICK,Kingsley Coman,250.0,0.0,249.0,0.004
Lazio v Bayern Munich,30186200,TO_SCORE_HATTRICK,Leroy Sane,131.42857142857142,0.0,130.42857142857142,0.0076138147566719005
Lazio v Bayern Munich,30186200,TO_SCORE_HATTRICK,Robert Lewandowski,14.1875,0.0,13.1875,0.07050492610837439
Lazio v Bayern Munich,30186200,WIN_BOTH_HALVES,No,1.2846153846153845,0.0,0.2846153846153846,0.7785591274397243
Lazio v Bayern Munich,30186200,WIN_BOTH_HALVES,Yes,2.5148275862068963,0.0,1.5148275862068965,0.4731342036175489
Atletico Madrid v Chelsea,30186238,ALT_TOTAL_GOALS,Over,73.72294581280788,0.0,72.72294581280788,0.3407320678491876
Atletico Madrid v Chelsea,30186238,ALT_TOTAL_GOALS,Under,1.7061700210273356,0.0,0.7061700210273356,0.7575002884121217
Atletico Madrid v Chelsea,30186238,ASIAN_HANDICAP,Atletico Madrid,27.094304529788282,0.0,26.094304529788282,0.4343168449146789
Atletico Madrid v Chelsea,30186238,ASIAN_HANDICAP,Chelsea,15.62501607267645,0.0,14.62501607267645,0.49248655221458354
Atletico Madrid v Chelsea,30186238,BOOKING_ODDS,25pts and Under,5.854166666666667,0.0,4.854166666666667,0.17219380827835581
Atletico Madrid v Chelsea,30186238,BOOKING_ODDS,30 - 40pts,2.9386666666666668,0.0,1.9386666666666665,0.34062666423768523
Atletico Madrid v Chelsea,30186238,BOOKING_ODDS,45pts and Over,2.0315384615384615,0.0,1.0315384615384615,0.4930739244851139
Atletico Madrid v Chelsea,30186238,BOTH_TEAMS_TO_SCORE,No,1.6263436123348018,0.0,0.6263436123348018,0.6411188898613879
Atletico Madrid v Chelsea,30186238,BOTH_TEAMS_TO_SCORE,Yes,3.852687224669604,0.0,2.852687224669604,0.3603529006866626
Atletico Madrid v Chelsea,30186238,CLEAN_SHEET,No,1.6724242424242424,0.0,0.6724242424242425,0.6332260048135113
Atletico Madrid v Chelsea,30186238,CLEAN_SHEET,Yes,2.5905714285714287,0.0,1.5905714285714285,0.4184613100618864
Atletico Madrid v Chelsea,30186238,CORNER_MATCH_BET,Atletico Madrid,2.521666666666667,0.0,1.5216666666666667,0.39673801908113254
Atletico Madrid v Chelsea,30186238,CORNER_MATCH_BET,Chelsea,2.004074074074074,0.0,1.0040740740740741,0.499276705442762
Atletico Madrid v Chelsea,30186238,CORNER_MATCH_BET,Tie,9.591304347826087,0.0,8.591304347826087,0.10456452170904687
Atletico Madrid v Chelsea,30186238,CORNER_ODDS,10 - 12,3.3333333333333335,0.0,2.3333333333333335,0.3000150761344791
Atletico Madrid v Chelsea,30186238,CORNER_ODDS,13 or more,5.968421052631579,0.0,4.968421052631579,0.16853845472266524
Atletico Madrid v Chelsea,30186238,CORNER_ODDS,9 or less,1.9091666666666667,0.0,0.9091666666666667,0.5243223739557467
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE,0 - 0,52.95389770723104,0.0,51.95389770723104,0.14165137264953886
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE,0 - 1,7.744743362831858,0.0,6.7447433628318585,0.15848396838988335
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE,0 - 2,18.208517887563882,0.0,17.208517887563882,0.0672592078377243
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE,0 - 3,69.88415672913118,0.0,68.88415672913118,0.02159831896392816
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE,1 - 0,57.72945205479452,0.0,56.72945205479452,0.1128254719226763
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE,1 - 1,12.56483704974271,0.0,11.56483704974271,0.1402365644526151
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE,1 - 2,31.249574105621807,0.0,30.249574105621807,0.06935333982845619
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE,1 - 3,76.31345826235093,0.0,75.31345826235093,0.024476131647757166
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE,2 - 0,66.4240614334471,0.0,65.4240614334471,0.05495431066989905
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE,2 - 1,42.66837606837607,0.0,41.66837606837607,0.06403928608088678
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE,2 - 2,71.4991452991453,0.0,70.4991452991453,0.03809209392060944
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE,2 - 3,136.68088737201364,0.0,135.68088737201364,0.013727295741192842
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE,3 - 0,109.62092624356775,0.0,108.62092624356775,0.018566367033275494
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE,3 - 1,96.19283276450511,0.0,95.19283276450511,0.022289328508708923
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE,3 - 2,154.419795221843,0.0,153.419795221843,0.012819530445570571
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE,3 - 3,261.6382252559727,0.0,260.6382252559727,0.00632939621718583
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE,Any Other Away Win,96.75551782682513,0.0,95.75551782682513,0.02244372454783359
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE,Any Other Draw,996.5232358003442,0.0,995.5232358003442,0.0010045724021627636
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE,Any Other Home Win,140.39455782312925,0.0,139.39455782312925,0.021170287435156213
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE2,0 - 4,201.0,0.0,200.0,0.0063194491687679835
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE2,0 - 5,768.019801980198,0.0,767.019801980198,0.0013220061629038136
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE2,0 - 6,1000.0,0.0,999.0,0.001
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE2,0 - 7,,0.0,,
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE2,1 - 4,257.4,0.0,256.4,0.0057790904007290565
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE2,1 - 5,599.7029702970297,0.0,598.7029702970297,0.0017587764595662007
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE2,1 - 6,1000.0,0.0,999.0,0.001
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE2,1 - 7,,0.0,,
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE2,2 - 4,330.1190476190476,0.0,329.1190476190476,0.004290305349104843
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE2,2 - 5,880.379746835443,0.0,879.379746835443,0.0011435224707362732
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE2,2 - 6,,0.0,,
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE2,2 - 7,,0.0,,
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE2,4 - 0,186.25,0.0,185.25,0.005750089966542173
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE2,4 - 1,208.75,0.0,207.75,0.006183716962934449
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE2,4 - 2,321.55555555555554,0.0,320.55555555555554,0.003675297380873828
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE2,5 - 0,902.6041666666666,0.0,901.6041666666666,0.0011817921183315888
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE2,5 - 1,579.0217391304348,0.0,578.0217391304348,0.0018077445071216695
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE2,5 - 2,853.6666666666666,0.0,852.6666666666666,0.0013802430424906282
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE2,6 - 0,1000.0,0.0,999.0,0.001
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE2,6 - 1,1000.0,0.0,999.0,0.001
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE2,6 - 2,1000.0,0.0,999.0,0.001
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE2,7 - 0,,0.0,,
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE2,7 - 1,,0.0,,
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE2,7 - 2,,0.0,,
Atletico Madrid v Chelsea,30186238,CORRECT_SCORE2,Any unquoted,1.0294767441860464,0.0,0.02947674418604654,0.97137184067576
Atletico Madrid v Chelsea,30186238,DOUBLE_CHANCE,Draw or Away,1.384878048780488,0.0,0.3848780487804878,0.7327861559075105
Atletico Madrid v Chelsea,30186238,DOUBLE_CHANCE,Home or Away,1.5341358024691358,0.0,0.5341358024691358,0.6652582905925164
Atletico Madrid v Chelsea,30186238,DOUBLE_CHANCE,Home or Draw,4.720424242424243,0.0,3.7204242424242424,0.6041064446805127
Atletico Madrid v Chelsea,30186238,DRAW_NO_BET,Atletico Madrid,10.146723404255319,0.0,9.146723404255319,0.4342986841278339
Atletico Madrid v Chelsea,30186238,DRAW_NO_BET,Chelsea,1.808051948051948,0.0,0.808051948051948,0.568608366128677
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_ODDS,1 - 10 Minutes,6.480952380952381,0.0,5.480952380952381,0.15493579425573764
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_ODDS,11 - 20 Minutes,6.0,0.0,5.0,0.16666666666666666
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_ODDS,21 - 30 Minutes,7.0,0.0,6.0,0.14285714285714285
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_ODDS,31 - 40 Minutes,,0.0,,
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_ODDS,41 - 50 Minutes,9.4,0.0,8.4,0.10638297872340426
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_ODDS,51 - 60 Minutes,13.0,0.0,12.0,0.07692307692307693
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_ODDS,61 - 70 Minutes,16.607142857142858,0.0,15.607142857142858,0.06022408963585434
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_ODDS,71 - 80 Minutes,19.5,0.0,18.5,0.05128205128205128
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_ODDS,81 - Full Time,19.5,0.0,18.5,0.05128205128205128
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_ODDS,No Goal,,0.0,,
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Alvaro Garcia,,0.0,,
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Andreas Christensen,82.6896551724138,0.0,81.6896551724138,0.012273579255163541
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Angel Correa,20.460526315789473,0.0,19.460526315789473,0.049592799842709506
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Antonio Rudiger,56.710344827586205,0.0,55.710344827586205,0.0179688687124969
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Ben Chilwell,,0.0,,
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Billy Gilmour,30.0,0.0,29.0,0.03333333333333333
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Callum Odoi,29.40983606557377,0.0,28.40983606557377,0.03551537700617308
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Cesar Azpilicueta,77.01680672268908,0.0,76.01680672268908,0.012998022738507168
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Christian Pulisic,10.5,0.0,9.5,0.09523809523809523
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Emerson,,0.0,,
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Felipe,69.6694214876033,0.0,68.6694214876033,0.015058889821894196
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Geoffrey Kondogbia,110.0,0.0,109.0,0.00909090909090909
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Hakim Ziyech,,0.0,,
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Hector Herrera,,0.0,,
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Joao Felix,12.54642857142857,0.0,11.54642857142857,0.08216024324328237
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Jorginho,19.156666666666666,0.0,18.156666666666666,0.052742277903568224
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Jose Gimenez,120.0,0.0,119.0,0.008333333333333333
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Kai Havertz,,0.0,,
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Koke,53.13664596273292,0.0,52.13664596273292,0.019778145680898782
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Kurt Zouma,39.69444444444444,0.0,38.69444444444444,0.02612920168067227
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Lucas Torreira,,0.0,,
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Luis Suarez,6.781818181818182,0.0,5.781818181818182,0.14939524027573534
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Marcos Alonso,25.742424242424242,0.0,24.742424242424242,0.04081029572234087
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Marcos Llorente,24.316265060240966,0.0,23.316265060240966,0.04551307550788232
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Mario Hermoso,107.23214285714286,0.0,106.23214285714286,0.009346139971139972
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Mason Mount,18.294871794871796,0.0,17.294871794871796,0.055001723273930936
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Mateo Kovacic,71.17808219178082,0.0,70.17808219178082,0.016367432817876008
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Moussa Dembele,,0.0,,
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Ngolo Kante,30.0,0.0,29.0,0.03333333333333333
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,No Goalscorer,6.350632911392405,0.0,5.350632911392405,0.18000897354661513
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Olivier Giroud,8.663758389261746,0.0,7.663758389261746,0.11614255438345662
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Reece James,35.816326530612244,0.0,34.816326530612244,0.028344671201814053
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Renan Lodi,,0.0,,
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Ricard Sanchez,55.0,0.0,54.0,0.01818181818181818
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Saul Niguez,37.232142857142854,0.0,36.232142857142854,0.027105924108080232
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Sergio Camello,,0.0,,
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Sime Vrsaljko,10.5,0.0,9.5,0.09523809523809523
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Stefan Savic,132.42796610169492,0.0,131.42796610169492,0.008163855918093207
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Tammy Abraham,9.642222222222223,0.0,8.642222222222223,0.10613718615097653
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Thiago Silva,,0.0,,
Atletico Madrid v Chelsea,30186238,FIRST_GOAL_SCORER,Thomas Lemar,40.07339449541284,0.0,39.07339449541284,0.0250625190816417
